"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLDN7",46.735467919364,1.58874096915228,0.274987319051139,5.77750630332457,7.58158824544419e-09,2.47016877756017e-07
"CFL1",329.518861397419,1.63350540683356,0.282752780322252,5.77715064365367,7.59762577421108e-09,2.47108145607573e-07
"MYT1L",17.2870144701706,-2.51542496087988,0.435441127111867,-5.77672802191157,7.61672567176171e-09,2.47298524462816e-07
"SHMT2",40.0407754917229,1.10342002227461,0.191084453055187,5.77451490496681,7.71750984658121e-09,2.50135748829557e-07
"NXPH3",4.11011165373078,-2.32349008210183,0.402810617205282,-5.76819473682771,8.0125188376995e-09,2.59247338268652e-07
"BUB3",38.3462083307368,1.17796322504611,0.204237212242238,5.76762291314949,8.03974461521394e-09,2.59678187234306e-07
"DMD",97.0453878945411,-1.89118680794449,0.328027144024515,-5.76533632168916,8.14951603315444e-09,2.62769110229638e-07
"NCAPG2",11.3737819107139,1.49054655489635,0.258559208371689,5.76481713524442,8.17464265164632e-09,2.63124833902733e-07
"PDIA4",35.8511377123216,1.30705549783681,0.226751712403396,5.76425855391789,8.20175994261142e-09,2.63543298396924e-07
"CRX",34.9280886137565,-2.14295824299944,0.372013627965903,-5.76042940877385,8.39002138685552e-09,2.69129397373206e-07
"ZSCAN22",19.9196583774073,-2.35214964867705,0.408417015493993,-5.75918622252321,8.45204165025011e-09,2.70653800289055e-07
"SNRPB",51.7971206513309,1.31113355072209,0.227673092427865,5.75884280720396,8.46925242850279e-09,2.70740536965272e-07
"SLC38A6",57.8601405180435,-2.20809607570863,0.383964597069516,-5.75078039111209,8.8832443563723e-09,2.83489382716435e-07
"ARPC1B",104.022083282864,1.57468006090718,0.27391639235205,5.74876168375979,8.98994250623442e-09,2.86404840697765e-07
"E2F3",6.20089637232868,1.4727861608462,0.256322598388559,5.74583033296817,9.14709923606131e-09,2.90915154408907e-07
"SORBS1",36.0352952367095,-1.62045775188666,0.282122385086065,-5.74381132993866,9.25689265242699e-09,2.93906341714557e-07
"MTCH2",25.5068420694182,1.20371856872983,0.209615460520738,5.7425085236532,9.32841817841716e-09,2.95674429495535e-07
"GPD1",20.210858988612,-2.54967647374186,0.444112638639104,-5.74105812785433,9.40867854163449e-09,2.97712914735211e-07
"OPLAH",27.8945975473613,1.4767729890479,0.257254503750831,5.74051364511098,9.43898147601512e-09,2.9816640469666e-07
"LPAR2",22.4482260475872,1.00885895579999,0.175761254597204,5.73993943154316,9.47104184592285e-09,2.98673784157996e-07
"RCC1",17.8834471342588,1.23147668732523,0.21467720912071,5.73641092302808,9.67038727187573e-09,3.03933434307488e-07
"RANBP1",40.7948945858361,1.05965139219726,0.184734307740831,5.73608337918412,9.68909759816566e-09,3.04009685815386e-07
"ADAM33",28.0972608067109,-2.2117384031403,0.385709159664525,-5.73421280703831,9.79662671373111e-09,3.06867825702426e-07
"FBXO48",9.81408267800642,-2.90395944112997,0.506589717599127,-5.7323694900336,9.9037233926793e-09,3.09702867701725e-07
"RHBDD3",27.0640217276191,1.30720920129212,0.228068285724573,5.73165706551054,9.94541941535238e-09,3.1048668071106e-07
"AGTR1",2.64454774049409,-3.63568553568896,0.634486610016723,-5.73012176820112,1.00358565447797e-08,3.1278698803755e-07
"IGF2",127.85136228904,-2.73019751779323,0.477705847604188,-5.71522733390398,1.09557460256627e-08,3.40888037588494e-07
"MORC2",23.9833382534148,1.0473417436221,0.183317539861244,5.71326532319193,1.10828675902934e-08,3.44269642334755e-07
"ABCC9",34.1303243390682,-2.53457005537095,0.443659281250311,-5.71287508790095,1.11083218648204e-08,3.44487144342744e-07
"ABLIM1",44.9499756731973,-1.24625077118474,0.218200806676112,-5.71148562724892,1.11994157301081e-08,3.46736139743596e-07
"FAT2",8.37317748802425,-2.08961466810598,0.365945474486608,-5.71018037875052,1.12856496305759e-08,3.48827471776858e-07
"GRAMD1C",5.54805169761099,-2.56845135966338,0.449881127023901,-5.70917783694207,1.13523224012574e-08,3.49730209420916e-07
"TMEM206",8.07162824157924,1.40167141998898,0.245712483304239,5.70451855412427,1.16672385502698e-08,3.58839664736386e-07
"TSPAN33",9.54611277924455,1.25773729173805,0.220559536947873,5.70248427768191,1.18073805117515e-08,3.62552609825476e-07
"PREX2",5.25913452839016,-1.57922591041927,0.277033253882817,-5.70049222714349,1.19461980056868e-08,3.66212759553641e-07
"INHBA",15.5741423728704,1.99418908503465,0.350039582297381,5.69703880900093,1.21906185824717e-08,3.73092882485516e-07
"PARM1",6.82734557753162,-1.43193445996766,0.251416568506698,-5.69546577010698,1.23035569221476e-08,3.75933067397009e-07
"TPD52L2",46.250542975023,1.05238613811497,0.184907695536221,5.69141341069181,1.25992044847256e-08,3.83923825739415e-07
"FGF7",12.851183445909,-1.9639592607409,0.345079835014642,-5.69131853403594,1.26062084299245e-08,3.83923825739415e-07
"SDPR",7.83372466449998,-2.28771127992408,0.40206506605212,-5.68990313529882,1.27111456799326e-08,3.86489216121598e-07
"TRIM14",26.2616449343557,1.29939113706075,0.228401008274204,5.68907793743528,1.27727167430666e-08,3.87729835571236e-07
"SERP1",52.6718851985995,1.00614154269717,0.176936653180303,5.68645062858677,1.29706861092418e-08,3.93100225606226e-07
"TAC1",2.60736024687184,-3.93287574358185,0.691677874043538,-5.68599327977678,1.30054509232106e-08,3.93515013428555e-07
"PSMB4",85.3221130873113,1.42153545122636,0.250370920947306,5.67771786694645,1.36503611851979e-08,4.12360182793624e-07
"TBX18",9.54281078940797,-1.21938958298779,0.214910280978178,-5.67394718129657,1.39544173419859e-08,4.20864325294886e-07
"SAMD10",10.1054859386529,1.29963874881844,0.229088908880261,5.67307581659366,1.402561176126e-08,4.22329267695101e-07
"CALR",232.618283412221,1.11093036257072,0.195999137875602,5.66803698532498,1.4444279098168e-08,4.34235501584055e-07
"SLAMF8",7.58483240674764,1.50304373563942,0.26523036041455,5.66693697241218,1.45372785542117e-08,4.36328703100609e-07
"KIF20A",5.39590390187656,2.17043469029728,0.383185537997237,5.66418738463176,1.47722908613804e-08,4.42670783452826e-07
"CDHR4",50.7371374198245,-2.17213537735548,0.383534534666137,-5.6634675134178,1.4834426611943e-08,4.43767569560106e-07
"LGALS7",12.7343126275282,-4.83379111268399,0.853797906022429,-5.6615167109077,1.50040892157419e-08,4.47462206978729e-07
"HIF3A",15.1982112716277,-2.13887201070995,0.377892207984544,-5.66000559291085,1.51368061837576e-08,4.50700214744131e-07
"FOXRED2",18.8592736842772,1.32547379385344,0.234297913328866,5.65721552967046,1.53848516512067e-08,4.57356362223533e-07
"HHLA2",10.8777041080689,-2.58402454901531,0.456887116019635,-5.65571770008997,1.55196374999123e-08,4.59898591247402e-07
"GPR17",7.34887764777406,-1.4261624204296,0.252209851672298,-5.6546657910994,1.56149809534657e-08,4.61990617147784e-07
"MEOX1",4.8262253425535,-1.70446890966286,0.301484091934032,-5.65359485048986,1.57126337659547e-08,4.63353162391171e-07
"ARF1",189.0962847638,1.31470059888156,0.232539312237664,5.65367028151304,1.57057362781753e-08,4.63353162391171e-07
"HSPB8",9.21262954554448,-1.87928957045995,0.33243015151528,-5.65318627655699,1.5750045330645e-08,4.63353162391171e-07
"COL5A2",43.456089301436,1.51338975186748,0.267710924282018,5.65307432233587,1.57603116459582e-08,4.63353162391171e-07
"FSIP2",104.357163309447,-3.05654124285656,0.540793791733832,-5.65195327604821,1.58634717732194e-08,4.65652758701624e-07
"KIF26B",11.5142138299613,2.04667127628238,0.362173113700443,5.6510856241394,1.59437641543137e-08,4.6727493406104e-07
"PLEKHH2",9.41427395282423,-1.53377206109034,0.271472126238589,-5.64983257154861,1.60604184876997e-08,4.69956038788191e-07
"ADCYAP1R1",3.90936139401328,-1.90530551815508,0.337573163499415,-5.64412614558557,1.66022317226507e-08,4.85050178450963e-07
"PCSK5",18.6929591411099,-2.57422479091672,0.456203193333299,-5.64271541395374,1.67388904055083e-08,4.87516918846233e-07
"CTXN1",17.2774654377628,1.99556343769652,0.353649936263157,5.64276487303418,1.67340808401649e-08,4.87516918846233e-07
"CCNB2",6.09650275343821,1.80512389549552,0.32000803869108,5.64087046962624,1.69192611023349e-08,4.92002625419767e-07
"TWIST2",14.3417194611142,-2.0627053913077,0.365709386621509,-5.64028561137946,1.69768326702753e-08,4.92909003299175e-07
"UCP2",62.6534231584632,1.78449271835116,0.316575881115085,5.63685620037001,1.73182607900178e-08,5.02041320945408e-07
"RORA",31.1399777509171,-1.3338185102549,0.236659610412471,-5.6360208990888,1.74024269393094e-08,5.02919363049485e-07
"MAPT",10.3595175143901,-1.50354909591282,0.266769676269732,-5.63613195074155,1.73912143642623e-08,5.02919363049485e-07
"ALDH1L1",10.6597568396677,-2.03831284507041,0.361698899810459,-5.63538580332576,1.74666857847394e-08,5.03996223980369e-07
"PI4K2B",36.5747938407552,-2.38527582414899,0.423458381886462,-5.63284593287029,1.77259804239142e-08,5.10688778601934e-07
"UCHL1",14.2753197144215,2.54880603950571,0.452708343633676,5.63012826105136,1.80075658979593e-08,5.18001922571653e-07
"PSRC1",8.95234256653767,1.76526851028912,0.313791979910786,5.62560110934321,1.84863085537108e-08,5.29326525136851e-07
"CHTF18",26.6156120911444,1.50241713612508,0.267337590589006,5.61992472818698,1.9104067344932e-08,5.46177386313226e-07
"FER",15.3617816590974,-1.56713752152164,0.279070528226011,-5.61556080996292,1.95925735392905e-08,5.57581944214962e-07
"SEMA6B",88.4940803122277,-1.86717166726098,0.332494520702982,-5.61564642723519,1.9582873749097e-08,5.57581944214962e-07
"SPTLC3",16.494948824635,-1.96603658773117,0.350184802701268,-5.61428300875847,1.97378942835436e-08,5.60862630714574e-07
"CCL27",4.50662784919189,-4.18705330779481,0.746402671307798,-5.60964405507623,2.02743174431979e-08,5.75229836393712e-07
"AP1S1",17.9547256604854,1.43135847940085,0.255200618335466,5.60875788129675,2.0378387627657e-08,5.77305187588358e-07
"MMP28",6.03332230444571,-1.90435905424006,0.339590719911534,-5.60780652291136,2.04906901775054e-08,5.79607113520982e-07
"CMC2",11.4454097634899,1.05647847117051,0.188419531463714,5.60705391295362,2.05799570284124e-08,5.81251464089911e-07
"TRIM46",6.39836223647299,1.45603980139031,0.259748251732848,5.60558075627723,2.07557817687047e-08,5.85331857764271e-07
"STMN1",38.3617755245473,1.53288578591832,0.2734941477981,5.60482115708716,2.08470106900575e-08,5.87017862100578e-07
"USP5",29.6648828454531,1.05421171783045,0.188213199541046,5.60115720045739,2.12925525598092e-08,5.98660638161263e-07
"CHRDL1",11.4334239683253,-1.83644529801793,0.327884988973155,-5.60088250385958,2.13263260039235e-08,5.98708541604883e-07
"MRVI1",12.5474913601172,-1.19797002082109,0.213939553046053,-5.59957242017427,2.14881151402152e-08,6.01441711473279e-07
"APOBEC3B",6.0137360103456,2.54960478856201,0.455314172874145,5.59966049918406,2.14772005415788e-08,6.01441711473279e-07
"HIST1H2AE",59.1239201192546,1.89316427038418,0.338155851049722,5.59849626882785,2.16219055222142e-08,6.04280470350625e-07
"FOXP4",36.3585002301053,1.39032668317002,0.248362828950893,5.59796604444749,2.16881216327751e-08,6.05225026550492e-07
"C16orf59",6.94054885808766,1.85588632918826,0.331846023816519,5.5926128264065,2.23677707235643e-08,6.23259569609288e-07
"HSPB7",13.0856154026262,-2.61961474321592,0.468793368090942,-5.58799445880331,2.29706972068562e-08,6.39105731974365e-07
"ARHGEF25",15.4858750614361,-1.28995444639295,0.231043832492234,-5.58315897238375,2.36188665601287e-08,6.56161636623575e-07
"CDH6",4.09073408421208,-2.34146172267367,0.419457295306723,-5.58212182472951,2.37601846394774e-08,6.59106815801491e-07
"HIST3H2BB",14.7089292413704,1.98575209820428,0.355895186445701,5.57959807783813,2.41074982837322e-08,6.66759830309623e-07
"EFCAB1",2.83841912353677,-3.27326974517387,0.586783243268317,-5.57832859531251,2.4284059898748e-08,6.70649577292494e-07
"HDAC2",33.5471429708228,1.21430830693375,0.217757231625502,5.57643159710126,2.45502384630287e-08,6.7699911649377e-07
"SEC14L6",7.11361141151988,-3.43272484830668,0.615955094118845,-5.57301154107244,2.5037297718533e-08,6.89411963285093e-07
"THEM6",31.2961455881159,1.52945576553496,0.274477487344001,5.57224485087952,2.5147763989617e-08,6.91433882065036e-07
"TAGLN2",229.269009266271,1.52965202797966,0.274846700021124,5.56547350891277,2.61441500842974e-08,7.1777226165257e-07
"RCCD1",10.8549658204401,1.15584906741485,0.207718522196115,5.56449687391655,2.629098417163e-08,7.20743588105963e-07
"UNG",11.6769499264038,1.04926786013337,0.188619510031464,5.56288084916743,2.65357079513477e-08,7.2594653834015e-07
"TRPC6",4.05347925751362,-2.19531055365794,0.394646198087942,-5.5627307808721,2.65585454864386e-08,7.2594653834015e-07
"C1orf21",7.14188801075502,-1.68913351436643,0.303710959658177,-5.561648207452,2.67238585390569e-08,7.29397244248031e-07
"SLC29A2",12.7089082418177,1.57391463778781,0.28302581210791,5.56102860748165,2.68189226298028e-08,7.30923308869763e-07
"BAX",36.6328937515969,1.12338841361069,0.202071845329694,5.55935148599155,2.70778895254623e-08,7.3583277955001e-07
"MIF",267.313355720356,1.9857944879917,0.357186806480594,5.55954041964199,2.70485951511022e-08,7.3583277955001e-07
"POP7",16.686748292146,1.10261305907165,0.198374861216038,5.55822976919873,2.72524480018211e-08,7.39499929863369e-07
"CAPN11",3.05428375414176,-2.56440239569071,0.461642634187321,-5.55495139699369,2.77689015916651e-08,7.52420353867627e-07
"FAM96A",11.5685285501963,1.08166056939665,0.194751392780059,5.55405819674017,2.79112488042719e-08,7.55181310039061e-07
"HTN1",12.6918026917184,-2.66717177186311,0.480252385702204,-5.55368770935574,2.79705000248779e-08,7.55689240180095e-07
"HIST1H1A",5.51336775415345,2.43272197332396,0.438098157390854,5.55291532795373,2.80944179609415e-08,7.57940301897135e-07
"FUT8",103.399149938428,-2.15210586243516,0.387891794832783,-5.54821187533217,2.88606006603971e-08,7.7748709051797e-07
"POPDC2",6.27627686795662,-1.56064413423183,0.281326645036222,-5.54744515590015,2.89874043641048e-08,7.79777884832094e-07
"SLC12A8",20.7194742230099,1.19058810883083,0.214766340656864,5.54364387449826,2.96241043937672e-08,7.95758856010418e-07
"ADAMTS8",3.13953763680925,-2.1998052254034,0.397004151376165,-5.54101315509686,3.00726622695289e-08,8.06647315962405e-07
"CSTA",8.19424313410461,-2.90005817893732,0.523528537401523,-5.53944622260983,3.03429602272645e-08,8.11565507855015e-07
"MPP4",14.0121573808154,-2.44131908950162,0.441320421004432,-5.53185162822345,3.16867887691902e-08,8.45086656474303e-07
"C2orf91",7.89863921556544,-2.58780056862226,0.467781588382172,-5.53207016456591,3.16473252803083e-08,8.45086656474303e-07
"C19orf48",39.2721370218436,1.12302349264408,0.203038742551511,5.53107982511845,3.18265440458825e-08,8.47603068177717e-07
"ARHGAP24",10.2616008056513,-1.2495761140512,0.225988712864019,-5.52937400374984,3.21375524530064e-08,8.54666619295122e-07
"MMRN1",2.58843297792115,-2.90127717497983,0.524805152313365,-5.52829400052737,3.23359826199882e-08,8.58720426077609e-07
"POLA2",13.5979280808178,1.02334626072111,0.185133404946916,5.52761540260407,3.24612696034173e-08,8.6082307134403e-07
"TONSL",16.3845456190713,1.5921785926641,0.288107798621044,5.5263293818656,3.26999958205232e-08,8.65923719111131e-07
"CTTNBP2",3.63753070994145,-2.08221289889513,0.376906921092417,-5.52447509549599,3.30472106456476e-08,8.73878718900275e-07
"CCDC180",22.9896741716804,-1.77869846679526,0.322328872331962,-5.51827223520768,3.42348806647819e-08,9.04004225078944e-07
"SNCA",4.62086762016164,-2.58499465781182,0.46857198396647,-5.51675035269884,3.45325430615264e-08,9.10576336745248e-07
"SOX5",6.82566689198218,-1.69613167651788,0.307705742675435,-5.51218726621862,3.54401542931729e-08,9.3187639506936e-07
"ACADSB",20.0005984721047,-1.60641130661159,0.291477505231984,-5.5112702619472,3.56253207858117e-08,9.35427726793698e-07
"COL28A1",19.6149216915684,-1.77663819599568,0.32242021999608,-5.51031878837277,3.58184393027194e-08,9.39177588964142e-07
"PCDH11Y",11.3304939200435,-2.45100939844208,0.445016776675664,-5.50767864697474,3.63596355964811e-08,9.52030907364243e-07
"SERPINH1",139.626870983811,1.36832331811648,0.248698655707594,5.50193290841619,3.7564991221151e-08,9.82214035164801e-07
"PODXL2",12.70528902618,1.788673915913,0.325136846090654,5.50129564649306,3.77010409707859e-08,9.83818176933608e-07
"COL14A1",36.0378185207689,-1.72464754622843,0.313506606092323,-5.5011521694077,3.77317378908599e-08,9.83818176933608e-07
"ATF3",57.1603451291736,-1.77343684362752,0.322408874542097,-5.50058321485802,3.78537045193313e-08,9.85621770810873e-07
"CHPF2",29.1446142797407,1.21878724698208,0.221586911609191,5.50026731331332,3.79215892331728e-08,9.86014135646383e-07
"ADAMTS14",4.22414428141493,1.97651150805876,0.359404399479494,5.49940821793287,3.81067996066787e-08,9.89451796741425e-07
"AMY2B",12.2971482152523,-1.35676272763201,0.247004531292664,-5.49286574028249,3.95463435956175e-08,1.02398153756808e-06
"DLG2",6.45587857676747,-1.97938912963514,0.360415351302456,-5.49196676135489,3.97482212102633e-08,1.02778329885652e-06
"RAD51",3.78795780074749,2.21770712601172,0.403913809206134,5.49054544673894,4.00694367519927e-08,1.03465603696121e-06
"ANGPTL1",5.07870874541573,-2.3674820852401,0.431256215152606,-5.48973441322423,4.0253855902175e-08,1.03798236994158e-06
"RAD9A",288.684551255394,-2.04953353453554,0.373483340459802,-5.48761701663139,4.07392138643969e-08,1.049048805013e-06
"C14orf23",59.9505318144174,-3.71423146288977,0.677266661849903,-5.4841492607131,4.15463883275097e-08,1.06836022546319e-06
"FBXO15",9.5957500496654,-2.31004876535874,0.421392079151662,-5.48194633845344,4.20671844021111e-08,1.08026446437828e-06
"TMCO1",24.9067224236907,1.08779868643176,0.198493658108398,5.48026922773378,4.24679108926606e-08,1.08905690721852e-06
"SLC22A3",2.40333539388489,-2.52384537381492,0.460584098598251,-5.47966241452111,4.26138118434079e-08,1.08980445658162e-06
"CLSTN2",5.27915300699468,-1.65005305038299,0.30111284442632,-5.4798494349408,4.25687932965438e-08,1.08980445658162e-06
"FRA10AC1",8.81029954019947,-2.08335682534061,0.380252411077122,-5.47887867282467,4.28029724831848e-08,1.09314458726208e-06
"HIST1H4K",63.3291493737353,2.27315562568981,0.414963828887776,5.47796089066975,4.30255195531219e-08,1.09583004711764e-06
"DMKN",110.598175409458,-2.75128325791346,0.502522814088627,-5.47494199423199,4.37654947288831e-08,1.11164356611363e-06
"FBXO41",7.64012566632727,1.51992465574652,0.277608210779123,5.47507096955372,4.37336302358551e-08,1.11164356611363e-06
"ATP10B",10.1542359216829,-2.15349099677882,0.39340739359467,-5.47394642765046,4.40122168521031e-08,1.11639140816836e-06
"USP17L2",11.5752522079856,-2.64863893040846,0.484161700017449,-5.47056681747649,4.48598537500952e-08,1.13480841417416e-06
"STEAP3",22.232889883206,1.41909042103919,0.259497933893852,5.46860007609802,4.53603928185842e-08,1.14436915341912e-06
"SPTBN4",3.42802933883386,-2.1381044676297,0.391364995504423,-5.46319801768151,4.67632460568029e-08,1.17658091729711e-06
"SYBU",9.05403034955507,-1.83406813195339,0.33583319631066,-5.46124728615808,4.72800922591429e-08,1.18798390630678e-06
"QPRT",24.7259304335429,1.56663380793314,0.286946983429238,5.45966292870781,4.77039387920818e-08,1.19541588363674e-06
"HMCN2",34.3497839653965,-1.66528668599272,0.305010634341265,-5.45976598353451,4.76762579821325e-08,1.19541588363674e-06
"CASQ2",2.4177937572884,-3.50717665335762,0.642835332998107,-5.45579322312693,4.87547030016507e-08,1.22010931680673e-06
"AC139426.2",13.1891954097286,-1.84247573091152,0.337873143256148,-5.45315828643622,4.94829855416707e-08,1.23667718484264e-06
"GIPC1",68.9259933103224,1.23592744486627,0.226694257794182,5.45195743770619,4.98183812899598e-08,1.24339486671425e-06
"SLC17A7",2.35220682019635,-2.97311076041456,0.545580711695541,-5.44944257866963,5.05279330971953e-08,1.25774131065538e-06
"LIME1",17.2058781300327,1.27937154830042,0.234761719715353,5.44965997800516,5.04662104687939e-08,1.25774131065538e-06
"C19orf10",31.313819635257,1.16182959925222,0.213364932279855,5.44526969281124,5.17269517383442e-08,1.28587278562337e-06
"GRIA4",4.36233447593772,-3.06650354728973,0.563423444296013,-5.442626817067,5.25005588512205e-08,1.30336826222531e-06
"AKAP6",10.3708334234632,-1.54936953596927,0.284785865190101,-5.44047203654237,5.31395808053446e-08,1.31748052331339e-06
"LIMA1",36.0075102822383,-1.00042574642748,0.183923955792707,-5.43934444056333,5.34769787544124e-08,1.32408715698425e-06
"TACC1",48.4330948532093,-1.3781337147304,0.253438719583875,-5.43773941485018,5.39608158057129e-08,1.33429731162497e-06
"LSR",74.6004834975268,1.6575039652542,0.304851587069161,5.43708491462818,5.41593310937723e-08,1.33566783644602e-06
"CLEC2B",7.29076993237003,-2.5711069429796,0.472876413155825,-5.43716470403095,5.41350924838042e-08,1.33566783644602e-06
"COMP",27.4924137366238,1.63538404578941,0.300814445329006,5.43652098887993,5.43309418739175e-08,1.33636937265371e-06
"SLX1A",44.8795900737202,1.42534781854451,0.262171539017576,5.43669928431458,5.42766270997434e-08,1.33636937265371e-06
"ITGA7",35.8466411972905,-1.54120931874878,0.283538304322132,-5.43563001984306,5.46031512080234e-08,1.34129767092446e-06
"NDUFA9",29.6582058919589,1.11778917863447,0.205653342597084,5.43530761289128,5.47019784480075e-08,1.34195957377904e-06
"DSN1",6.73379110760641,1.13912162704345,0.209675865932033,5.4327741630155,5.54846114581591e-08,1.3593729807249e-06
"GALNT16",18.3087219968426,-1.69124868478492,0.31136547777262,-5.43171547752633,5.581486542535e-08,1.36567198247164e-06
"EDNRB",5.00475332133753,-1.57864595008617,0.290714522997985,-5.43022733713619,5.62823092499473e-08,1.37350906063695e-06
"DIO3",1.55691717782328,-3.73269731174438,0.687437048606912,-5.42987509810342,5.63935060111051e-08,1.37442606229938e-06
"LYPD6B",4.21597439262698,-2.38911820230231,0.440176781373167,-5.42763340412746,5.71061813029603e-08,1.38998083278353e-06
"NR4A2",20.408184281318,-2.06558436486581,0.380612042364635,-5.42700738534943,5.73067580002866e-08,1.39304669935853e-06
"VIPR2",4.1063942211462,-2.22085561507041,0.409439399808098,-5.42413753075868,5.82350323804613e-08,1.41307565223985e-06
"FILIP1L",27.874994515631,-1.69967970080578,0.3133631669784,-5.42399324462704,5.82820853942197e-08,1.41307565223985e-06
"PHGDH",42.3157247061171,1.26434483500225,0.233139360107804,5.42312904357983,5.8564681243605e-08,1.41808564738892e-06
"GMIP",17.8880053159567,1.04402377250931,0.192615870342194,5.4202375466494,5.95198937511757e-08,1.43934831145168e-06
"HIST1H2BG",61.2463798397869,1.60601788878891,0.296356013227908,5.41921816026668,5.98602359473275e-08,1.44570600892711e-06
"EXOSC2",106.197929170166,-1.89303563510559,0.349756341174498,-5.41244121192682,6.2171269220233e-08,1.49940963962316e-06
"MAL2",14.8648352938438,1.22801214587426,0.226895758947168,5.41223049550343,6.22444946546655e-08,1.49940963962316e-06
"TBC1D8B",330.872113330616,-2.51515613162499,0.464808479922868,-5.4111666208034,6.26154763775655e-08,1.5064024851711e-06
"MPZL1",55.4415561679354,1.16307163355083,0.215006841247911,5.40946337707348,6.32138756538361e-08,1.51884149881785e-06
"HRCT1",9.57647942474211,2.58114414163813,0.477376497432757,5.40693594158709,6.4112060035817e-08,1.53710165460128e-06
"HIST1H2BH",62.8507364601601,2.18013087103035,0.403215557958756,5.40686198237754,6.41385285197061e-08,1.53710165460128e-06
"LRRC8D",12.6068343067789,1.16937993177748,0.216400266934697,5.40378229815381,6.52501321707641e-08,1.56173681730256e-06
"TPD52",42.7041716598401,1.08346205773776,0.200665257006813,5.39935050989405,6.68825881696871e-08,1.59671488304334e-06
"CLN6",28.1692431611001,1.10635235769664,0.205109274020936,5.39396554825557,6.89194380355221e-08,1.64114411822087e-06
"TP53AIP1",3.30817909914945,-2.97588492641282,0.551763045333741,-5.39341108756715,6.9132541679436e-08,1.64412155492152e-06
"ANKRD30BL",10.5233458456881,-4.12679726774584,0.765222971580921,-5.39293437469609,6.93162736069425e-08,1.64639378112978e-06
"AK9",35.3779600904303,-2.63071020232747,0.487962104138707,-5.39121825243149,6.99816159381738e-08,1.66008486397683e-06
"CDC25B",29.319094758939,1.46920468013345,0.27253449096906,5.39089446957466,7.01078386726474e-08,1.66096857890819e-06
"LAMTOR2",26.9676062178164,1.09257546430857,0.202796477824928,5.38754654926392,7.14259801899434e-08,1.68928472380866e-06
"S100P",14.3484030137704,3.26840774913873,0.606676210723728,5.38740054639643,7.14840072745645e-08,1.68928472380866e-06
"KCNK5",9.40104800535936,1.8096688179384,0.335975338794755,5.38631443733407,7.19171038256274e-08,1.69737093719423e-06
"TIMP4",3.85283697928312,-2.69696458016691,0.500834357541588,-5.38494322435328,7.24675193335945e-08,1.70820216974606e-06
"HIST1H4H",116.829610185558,1.58404866789407,0.294336441028724,5.38176198080578,7.37602548845662e-08,1.73429496025185e-06
"ABCD1",15.4139290343817,1.22367304962747,0.227495694548727,5.37888443143863,7.49487988080553e-08,1.76002405653784e-06
"VGLL1",9.961557101119,3.05193347455734,0.567784004189577,5.37516635205935,7.65120089500293e-08,1.79447574759811e-06
"RFWD3",18.1217304751853,1.08522223259515,0.201914638177983,5.37465853089139,7.67279503300927e-08,1.79728244004078e-06
"AKR1B1",152.931644282864,-1.98521052531774,0.369382610903243,-5.37440168193989,7.68373951532706e-08,1.79759063924362e-06
"TPRG1",9.13453141082811,-1.70968990637027,0.318186507193133,-5.37323194956387,7.7337739959514e-08,1.80703162365978e-06
"FANCI",14.286811195632,1.46752387202437,0.273178223785752,5.37203826749866,7.78515814514308e-08,1.81676396764595e-06
"HIST2H2AB",39.489750961042,1.67225008566269,0.311536583772805,5.36774867789592,7.97255411110517e-08,1.85817244319878e-06
"SYNGR2",99.7188488702058,1.20348340415147,0.224246450139869,5.36678909922909,8.01506846754774e-08,1.86575203517018e-06
"LETM2",5.69660472256641,-1.58203495036868,0.294821229165854,-5.36608220121997,8.04652810249758e-08,1.87074262945862e-06
"STK33",26.7651106138763,-2.05413213055385,0.38290061046548,-5.36466141450311,8.11012057804469e-08,1.88318210287956e-06
"KIAA1683",44.9666164309808,-1.52945200912133,0.285295132304961,-5.36094673878437,8.27869257734968e-08,1.91993679163405e-06
"RPGR",5.41280112543378,-1.91769454269664,0.35773861485058,-5.3606025826919,8.29448100239082e-08,1.92121173490861e-06
"SH3BGRL2",3.02705220172293,-1.96493701841768,0.366822993746842,-5.35663535796165,8.47859879343244e-08,1.96142454615353e-06
"SEMA5A",14.0125604938854,-1.4316495945914,0.26751487353589,-5.35166353806243,8.71493270416925e-08,2.01111345678783e-06
"INTU",15.9563279553975,-1.87803864572386,0.350957343009675,-5.35118778145093,8.73787913672228e-08,2.01391932843788e-06
"ALDH6A1",45.0695465028956,-1.72909651988614,0.323226356057458,-5.34949111507099,8.82018908445785e-08,2.030383600712e-06
"KIAA1328",508.443775624737,-2.37882713426602,0.444863097075666,-5.34732404171841,8.92641207326589e-08,2.05001569128767e-06
"EPHB4",64.706331089257,1.21346511264544,0.226973156647533,5.34629350258293,8.97735931833463e-08,2.05894743383279e-06
"AUP1",58.6155965227382,1.01830594600148,0.190507887009669,5.34521673609135,9.03089264490377e-08,2.06774619442634e-06
"PSG9",3.55248702296256,-4.98319078714165,0.932295460304515,-5.34507674800217,9.03787505839571e-08,2.06774619442634e-06
"AOX1",8.47560185720271,-1.52234598572009,0.284904923061305,-5.34334742047443,9.12456380215146e-08,2.08247532545679e-06
"AC140481.2",29.2967986913117,-2.02858677154499,0.37968327279339,-5.34283945832101,9.15017981354622e-08,2.0857717574981e-06
